SNAPSHOT,SNAPFILE,SNAPPEND,SNAPCLOS,CASEKEY,CIRCUIT,DISTRICT,OFFICE,DOCKET,GEN,SEQ,ORIGIN,ORGFLDT,FILEDATE,FILECY,FILEFY,ORGFLCHP,CRNTCHP,ORGNTRDBT,NTRDBT,JOINT,D1ZIP,D1CNTY,ORGD1FPRSE,D1FPRSE,D1CHGDT,D2ZIP,D2CNTY,ORGD2FPRSE,D2FPRSE,D2CHGDT,ORGFEESTS,FEESTS,CASETYP,ORGDBTRTYP,DBTRTYP,NOB,PRFILE,ORGEASST,EASST,ORGELBLTS,ELBLTS,ORGECRDTRS,ECRDTRS,ORGASSTCASE,ASSTCASE,SMLLBUS,PREPACK,TOTASSTS,REALPROP,PERSPROP,TOTLBLTS,SECURED,UNSECPR,UNSECNPR,DSCHRGD,NDSCHRGD,TOTDBT,CNTMNTHI,AVGMNTHI,AVGMNTHE,SRCCASE,DSTNCASE,CNSLLEAD,JNTLEAD,FLCMECFV,CLOSEDT,CLOSECY,CLOSEFY,CLCHPT,D1CPRSE,D1FDSP,D1FDSPDT,D1FDSPCY,D1FDSPFY,D2CPRSE,D2FDSP,D2FDSPDT,D2FDSPCY,D2FDSPFY,C11DVDND,C11FTRPAY,CLCMECFV,TAXEXEMPT
9/30/2011,0,1,0,BK07521092007900,7,52,1,920079,0,0,,6/2/2009,6/2/2009,2009,2009,13,13,c,c,n,606190000,17031,n,n,,,,,,,p,p,v,i,i,,y,A,A,B,B,A,A,y,y,,,10425,0,10425,74100,12548,1000,60552,73100,1000,74100,4030.82,2986.31,2656,,,,,3.3.1,,,,,,,,,,,,,,,,,,N
9/30/2009,1,1,0,BK08616097469400,8,61,6,974694,0,0,,9/18/2009,9/18/2009,2009,2009,13,13,c,c,n,719130000,5051,y,y,,,,,,,i,c,v,i,i,,y,A,A,C,C,A,A,y,y,,,0,,,0,,,,,,,,,,,,,,3.3.2,,,,,,,,,,,,,,,,,,N
9/30/2013,0,1,0,BK113E1088146600,11,3E,1,881466,0,0,,10/24/2008,10/24/2008,2008,2009,13,13,c,c,n,300840000,13089,n,n,10/24/2008,,,,,,p,p,v,i,i,,n,C,C,C,C,A,A,y,y,,,109100,90000,19100,147870.52,103484.63,0,44385.89,147870.52,0,147870.52,3865,3170,2655,,,,,3.3.3,,,,,,,,,,,,,,,,,,N
9/30/2011,0,0,1,BK05425075315300,5,42,5,753153,0,0,,,11/30/2007,2007,2008,13,13,c,c,n,782400000,48029,n,n,11/30/2007,,,,,,p,p,v,i,i,,n,B,B,C,C,A,A,y,y,,,11773.5,0,11773.5,128915.33,0,2874,126041.33,128915.33,0,128915.33,1858.45,2350.4,2225,,,,,0.0.0,4/22/2011,2011,2011,13,n,A,2/28/2011,2011,2011,,,,,,,,3.4.0,N
9/30/2010,0,1,0,BK06482095988200,6,48,2,959882,0,0,,8/27/2009,8/27/2009,2009,2009,13,13,c,c,y,431230000,39049,n,n,,431230000,39049,n,n,,p,p,v,i,i,,n,C,C,C,C,A,A,y,y,,,111730.25,100000,11730.25,218589.53,163856,5995.57,48737.96,212593.96,5995.57,218589.53,6113.33,4392.44,3592.44,,,,,3.3.1,,,,,,,,,,,,,,,,,,N
9/30/2011,0,1,0,BK10821082616800,10,82,1,826168,0,0,,,10/15/2008,2008,2009,13,13,c,c,n,802310000,8005,y,y,,,,,,,i,c,v,i,i,,n,A,A,A,A,A,A,y,y,,,9350,0,9350,50272.49,0,33853.49,16419,16419,33853.49,50272.49,0,2403.76,2251,,,,,0.0.0,,,,,,,,,,,,,,,,,,N
9/30/2012,0,1,0,BK04241090144800,4,24,1,901448,0,0,,6/29/2009,6/29/2009,2009,2009,13,13,c,c,y,263780000,54041,n,n,8/1/2011,263780000,54041,n,n,8/1/2011,p,p,v,i,i,,y,C,C,C,C,A,A,y,y,,,215899.86,165000,50899.86,220213.95,198730.08,1501,19982.87,218712.95,1501,220213.95,4640.46,3552.13,3294.23,,,,,4.3.0,,,,,,,,,,,,,,,,,,N
9/30/2013,0,0,1,BK04193083023100,4,19,3,830231,0,0,,2/6/2008,2/6/2008,2008,2008,13,13,c,c,n,281740000,37179,n,n,2/6/2008,,,,,,p,p,v,i,i,,n,C,C,C,C,B,B,y,y,,,166897.77,112000,54897.77,225494.47,152934.11,0,72560.36,212963.47,12531,225494.47,4229.21,4119.98,2850.46,,,,,4.2.0,7/8/2013,2013,2013,13,n,S,7/8/2013,2013,2013,,,,,,,,5.1.0,N
9/30/2009,1,1,0,BK07561090092000,7,56,1,900920,0,0,,1/31/2009,1/31/2009,2009,2009,13,13,c,c,y,460520000,18011,n,n,,460520000,18011,n,n,,p,p,v,i,i,,n,C,C,C,C,B,B,y,y,,,189365.26,79000,110365.26,254985.6,128453,729,125803.6,254256.6,729,254985.6,6943.87,5271.71,3902.05,,,,,3.3.1,,,,,,,,,,,,,,,,,,N
9/30/2011,0,0,1,BK07572092930000,7,57,2,929300,0,0,,6/30/2009,6/30/2009,2009,2009,13,13,c,c,y,541240000,55083,n,n,,541240000,55083,n,n,,p,p,v,i,i,,n,C,C,C,C,A,A,y,y,,,190819,142000,48819,239410.93,201070.59,0,38340.34,239410.93,0,239410.93,6641.7,6071.5,3387.88,,,,,3.4.0,4/6/2011,2011,2011,13,n,K,1/18/2011,2011,2011,n,K,1/18/2011,2011,2011,,,3.4.0,N
9/30/2014,0,1,0,BK05363093181600,5,36,3,931816,0,0,,8/24/2009,8/24/2009,2009,2009,13,13,c,c,y,712950000,22041,n,n,,712950000,22041,n,n,,p,p,v,i,i,,y,B,B,A,A,A,A,y,y,,,73643,7500,66143,22295,6937,0,15358,22295,0,22295,6103.63,3198.75,3098,,,,,3.3.3,,,,,,,,,,,,,,,,,,N
9/30/2014,0,0,1,BK06452086451000,6,45,2,864510,0,0,,10/8/2008,10/8/2008,2008,2009,13,13,c,c,y,481500000,26163,n,n,,481500000,26163,n,n,,p,p,v,i,i,,n,C,C,C,C,A,A,y,y,,,132616.05,100000,32616.05,172087.78,136446.19,0,35641.59,0,172087.78,172087.78,7243.59,4971.63,2404.28,,,,,5.1.0,12/3/2013,2013,2014,13,n,K,7/4/2013,2013,2013,n,K,7/4/2013,2013,2013,,,5.1.0,N
9/30/2013,0,1,0,BK10875091083700,10,87,5,910837,0,0,,2/26/2009,2/26/2009,2009,2009,13,13,c,c,n,731120000,40109,n,n,,,,,,,p,p,v,i,i,,n,A,A,C,C,A,A,y,y,,,23390.36,0,23390.36,158346.35,27366.45,0,130979.9,158346.35,0,158346.35,4078.39,2841.13,1594.08,,,,,3.3.1,,,,,,,,,,,,,,,,,,N
9/30/2009,1,1,0,BK113E4094052500,11,3E,4,940525,0,0,,2/9/2009,2/9/2009,2009,2009,13,13,c,c,y,301530000,13233,n,n,2/9/2009,301530000,13233,n,n,2/9/2009,p,p,v,i,i,,n,B,B,C,C,A,A,y,y,,,96186,75000,21186,156797,83500,0,73297,156797,0,156797,5069,3549,3224,,,,,3.3.1,,,,,,,,,,,,,,,,,,N
9/30/2013,0,1,0,BK01043080527900,1,4,3,805279,0,0,,8/15/2008,8/15/2008,2008,2008,13,13,c,c,n,7140000,72015,n,n,8/18/2008,,,,,,p,p,v,i,i,,n,B,B,C,C,A,A,y,y,,,99620,75000,24620,110800,83000,0,27800,110800,0,110800,3152.5,2307,2197,,,,,4.2.0,,,,,,,,,,,,,,,,,,N
9/30/2010,0,1,0,BK08662092098600,8,66,2,920986,0,0,,5/14/2009,5/14/2009,2009,2009,13,13,c,c,n,652570000,29019,n,n,,,,,,,p,p,v,i,i,,n,C,C,C,C,A,A,y,y,,,136370,120000,16370,192066,189835,0,2231,192066,0,192066,5265,3656.68,3581,,,,,3.3.2,,,,,,,,,,,,,,,,,,N
9/30/2011,0,1,0,BK11272093246700,11,27,2,932467,0,0,,9/9/2009,9/9/2009,2009,2009,13,13,c,c,y,361050000,1101,n,n,,361050000,1101,n,n,,p,p,v,i,i,,n,B,B,B,B,A,A,y,y,,,66040,57500,8540,84658,66363,0,18295,84658,0,84658,929.99,1957.17,1793,,,,,3.3.2,,,,,,,,,,,,,,,,,,N
9/30/2012,0,1,0,BK02066086290700,2,6,6,862907,0,0,,12/2/2008,12/2/2008,2008,2009,13,13,c,c,y,138560000,36025,n,n,12/2/2008,138560000,36025,n,n,12/2/2008,p,p,v,i,i,,n,C,C,C,C,A,A,y,y,,,123619.9,91627,31992.9,301115,178734,0,122381,301115,0,301115,7543.81,5879.23,4840.88,,,,,3.3.1,,,,,,,,,,,,,,,,,,N
9/30/2013,0,1,0,BK05393093411600,5,39,3,934116,0,0,,7/1/2009,7/1/2009,2009,2009,13,13,c,c,n,750400000,48113,n,n,,,,,,,p,p,v,i,i,,n,C,C,C,C,A,A,y,y,,,191683.26,152210,39473.26,202201.67,140817.76,2674,58709.91,202201.67,0,202201.67,5800,4876.71,4704.3,,,,,3.3.1,,,,,,,,,,,,,,,,,,N
9/30/2009,0,1,0,BK08615087152800,8,61,5,871528,0,0,,4/19/2008,4/19/2008,2008,2008,13,13,c,c,n,727010000,5143,n,n,4/19/2008,,,,,,p,p,v,i,i,,n,A,A,B,B,A,A,y,y,,,20981.69,0,20981.69,91193.24,13538,0,77655.24,36588.24,54605,91193.24,3629.07,2704,1910.5,,,,,3.3.1,,,,,,,,,,,,,,,,,,N
9/30/2009,1,1,0,BK09702081648400,9,70,2,816484,0,0,,,11/17/2008,2008,2009,13,13,c,c,y,852030000,4013,n,n,,852030000,4013,n,n,,p,p,v,i,i,,n,C,C,C,C,A,A,y,y,,,200683.59,190500,10183.59,396618.01,259323.92,0,137294.09,389886.56,6731.45,396618.01,6537.18,5490.46,4836,,,,,0.0.0,,,,,,,,,,,,,,,,,,N
9/30/2010,0,1,0,BK113G7087095000,11,3G,7,870950,0,0,,,7/7/2008,2008,2008,13,13,c,c,n,317940000,13277,n,n,7/7/2008,,,,,,p,p,v,i,i,,n,A,A,C,C,A,A,y,y,,,19448,0,19448,128827.49,17487,9850.78,101489.71,118976.71,9850.78,128827.49,3332.92,1657.93,1017.93,,,,,0.0.0,,,,,,,,,,,,,,,,,,N
9/30/2013,0,1,0,BK113A8090034300,11,3A,8,900343,0,0,,1/10/2009,1/10/2009,2009,2009,13,13,c,c,y,335250000,12101,n,n,1/10/2009,335250000,12101,n,n,1/10/2009,p,p,v,i,i,,n,A,A,C,C,A,A,y,y,,,28969.34,0,28969.34,343556,33122,35000,275434,343556,0,343556,7836.92,2450.94,5541.02,,,,,4.3.0,,,,,,,,,,,,,,,,,,N
9/30/2015,0,0,1,BK113C0092293500,11,3C,0,922935,0,0,,6/26/2009,6/26/2009,2009,2009,13,13,c,c,n,330190000,12011,n,n,,,,,,,p,p,v,i,i,,n,C,C,C,C,A,A,y,y,,,168938.02,167000,1938.02,257194.13,215086.32,0,42107.81,257194.13,0,257194.13,4725.5,3513.25,3569,,,,,3.3.1,10/3/2014,2014,2015,13,n,A,10/3/2014,2014,2015,,,,,,,,5.1.0,N
9/30/2009,0,1,0,BK10835084147500,10,83,5,841475,0,0,,9/30/2008,9/30/2008,2008,2008,13,13,c,c,y,660460000,20045,n,n,,660460000,20045,n,n,,p,p,v,i,i,,n,C,C,C,C,B,B,y,y,,,184580.92,0,184580.92,118302.66,30799.12,0,87503.54,118302.66,0,118302.66,7271.85,4072.78,3693,,,,,3.3.1,,,,,,,,,,,,,,,,,,N
9/30/2008,1,1,0,BK01043080433200,1,4,3,804332,0,0,,,7/3/2008,2008,2008,13,13,c,c,n,9260000,72127,n,n,7/3/2008,,,,,,p,p,v,i,i,,n,C,C,B,B,A,A,y,y,,,154993,150000,4993,97938.66,88418.66,0,9520,97938.66,0,97938.66,3100.37,3100.37,2971.5,,,,,0.0.0,,,,,,,,,,,,,,,,,,N
9/30/2010,0,1,0,BK09743090011500,9,74,3,900115,0,0,,,1/7/2009,2009,2009,13,13,c,c,y,921240000,6073,n,n,1/7/2009,921240000,6073,n,n,1/7/2009,p,p,v,i,i,,y,C,C,B,B,A,A,y,y,,,42170,0,42170,80049.28,32951.78,25026.58,22070.92,57978.36,22070.92,80049.28,6168.43,5345,3970,,,,,0.0.0,,,,,,,,,,,,,,,,,,N
9/30/2008,1,1,0,BK09732081040300,9,73,2,810403,0,0,,,1/10/2008,2008,2008,13,13,c,c,n,902700000,6037,n,n,1/10/2008,,,,,,p,p,v,i,i,,n,A,A,A,A,A,A,y,y,,,690100,675000,15100,667285,647060,0,20225,667285,0,667285,5532.81,5532.81,4568,,,,,0.0.0,,,,,,,,,,,,,,,,,,N
9/30/2011,0,0,1,BK113J5085001700,11,3J,5,850017,0,0,,1/8/2008,1/8/2008,2008,2008,13,13,c,c,y,315340000,13069,n,n,1/8/2008,315340000,13069,n,n,,i,i,v,i,i,,y,B,B,B,B,A,A,y,y,,,76923,60037,16886,81542,65950,1600,13992,79942,1600,81542,7497,5570,5310,,,,,3.4.0,9/21/2011,2011,2011,13,n,A,8/18/2011,2011,2011,n,A,8/18/2011,2011,2011,,,3.4.0,N
9/30/2011,0,1,0,BK113E1098034100,11,3E,1,980341,0,0,,8/3/2009,8/3/2009,2009,2009,13,13,c,c,n,300050000,13121,n,n,,,,,,,p,p,v,i,i,,y,A,A,A,A,A,A,y,y,,,8830,0,8830,33155,9155,959,23041,32196,959,33155,2375,1602,1347,,,,,3.3.3,,,,,,,,,,,,,,,,,,N
9/30/2011,0,1,0,BK06482085109600,6,48,2,851096,0,0,,,2/11/2008,2008,2008,13,13,c,c,n,431470000,39045,n,n,2/11/2008,,,,,,p,p,v,i,i,,y,C,C,B,B,A,A,y,y,,,118344.7,115000,3344.7,91014.3,86250,0,4764.3,91014.3,0,91014.3,3064.91,2271.83,1087.83,,,,,0.0.0,,,,,,,,,,,,,,,,,,N
9/30/2012,0,1,0,BK07572092630700,7,57,2,926307,0,0,,5/4/2009,5/4/2009,2009,2009,13,13,c,c,n,532210000,55079,n,n,,,,,,,p,p,v,i,i,,y,A,A,A,A,A,A,y,y,,,7010,0,7010,33430.26,5796,1049.54,26584.72,32380.72,1049.54,33430.26,2837.61,2000.65,1822,,,,,3.3.1,,,,,,,,,,,,,,,,,,N
9/30/2010,0,0,1,BK05416086007500,5,41,6,860075,0,0,,8/27/2008,8/27/2008,2008,2008,13,13,c,c,y,779040000,48469,n,n,8/27/2008,779040000,48469,n,n,8/27/2008,p,p,v,i,i,,y,A,A,C,C,A,A,y,y,,,108406.19,76620,31786.19,147952.55,110694,2585,34673.55,,,,4779,4303.15,2449,,,,,3.3.1,5/17/2010,2010,2010,13,n,T,5/17/2010,2010,2010,n,T,5/17/2010,2010,2010,,,3.3.3,N
9/30/2010,0,0,1,BK09743090340800,9,74,3,903408,0,0,,3/19/2009,3/19/2009,2009,2009,13,13,c,c,n,920280000,6073,y,y,,,,,,,p,p,v,i,i,,y,A,A,D,D,A,A,y,y,,,1049067.39,1000000,49067.39,1360196,1351166,9030,0,,,,0,,,,,,,3.3.1,4/21/2010,2010,2010,13,y,K,5/27/2009,2009,2009,,,,,,,,3.3.3,N
9/30/2010,0,0,1,BK06492085181000,6,49,2,851810,0,0,,9/22/2008,9/22/2008,2008,2008,13,7,c,c,y,376010000,47179,n,n,9/22/2008,376010000,47179,n,n,9/22/2008,i,c,v,i,i,,n,B,B,C,C,A,A,y,n,,,54795,51400,3395,138680.43,87960,0,50720.43,138680.43,0,138680.43,2188.33,1737.06,1740,,,,,3.3.3,8/3/2010,2010,2010,7,n,A,5/25/2010,2010,2010,n,A,5/25/2010,2010,2010,,,3.3.3,N
9/30/2011,0,1,0,BK04181088018900,4,18,1,880189,0,0,,,2/8/2008,2008,2008,13,13,c,c,n,277130000,37063,n,n,2/8/2008,,,,,,p,p,v,i,i,,n,C,C,C,C,A,A,y,y,,,227534,200234,27300,197972.98,188230,0,9742.98,197972.98,0,197972.98,4405.25,4010.88,1725,,,,,0.0.0,,,,,,,,,,,,,,,,,,N
9/30/2011,0,1,0,BK07572092722600,7,57,2,927226,0,0,,5/21/2009,5/21/2009,2009,2009,13,13,c,c,n,532120000,55079,n,n,,,,,,,p,p,v,i,i,,y,C,C,A,A,A,A,y,y,,,108700,102000,6700,27372.39,23461.92,0,3910.47,27372.39,0,27372.39,1593.33,2157.48,1871.83,,,,,3.3.3,,,,,,,,,,,,,,,,,,N
9/30/2012,0,1,0,BK09715095763400,9,71,5,957634,0,0,,9/9/2009,9/9/2009,2009,2009,13,13,c,c,y,939010000,6053,n,n,,939010000,6053,n,n,,p,p,v,i,i,,n,C,C,D,D,B,B,y,y,,,370700,285000,85700,707780.89,539095,0,168685.89,707780.89,0,707780.89,13678.5,10875.63,9328.62,,,,,3.3.3,,,,,,,,,,,,,,,,,,N
9/30/2011,0,1,0,BK04178090454400,4,17,8,904544,0,0,,6/2/2009,6/2/2009,2009,2009,13,13,c,c,n,278840000,37147,n,n,,,,,,,p,p,v,i,i,,n,A,A,A,A,A,A,y,y,,,100224.11,92500,7724.11,118700.47,103258.78,0,15441.69,118700.47,0,118700.47,2684.83,2380.25,2227.74,,,,,4.1.0,,,,,,,,,,,,,,,,,,N
9/30/2014,0,0,1,BK06501090083100,6,50,1,900831,0,0,,1/27/2009,1/27/2009,2009,2009,13,13,c,c,n,370910000,47117,n,n,,,,,,,i,p,v,i,i,,n,B,B,A,A,A,A,y,y,,,94425,0,94425,43290,15701,0,27589,43290,0,43290,2000.07,1897,1473,,,,,5.1.0,10/7/2013,2013,2014,13,n,A,6/27/2013,2013,2013,,,,,,,,5.1.0,N
9/30/2009,1,1,0,BK113E2082295900,11,3E,2,822959,0,0,,,10/16/2008,2008,2009,13,13,c,c,y,305280000,13311,n,n,10/16/2008,305280000,13311,n,n,10/16/2008,p,p,v,i,i,,n,C,C,C,C,A,A,y,y,,,244300,237000,7300,268973.84,231404,0,37569.84,268973.84,0,268973.84,2870,4052,3683,,,,,0.0.0,,,,,,,,,,,,,,,,,,N
9/30/2009,0,0,1,BK05414083608000,5,41,4,836080,0,0,,9/24/2008,9/24/2008,2008,2008,13,13,c,c,n,774690000,48157,n,n,9/24/2008,,,,,,p,p,v,i,i,,y,B,B,C,C,A,A,y,y,,,0,,,0,,,,,,,,,,,,,,3.3.1,1/28/2009,2009,2009,13,n,H,,,,,,,,,,,3.3.1,N
9/30/2012,0,0,1,BK08654084001500,8,65,4,840015,0,0,,1/2/2008,1/2/2008,2008,2008,13,13,c,c,y,630110000,29189,n,n,1/3/2008,630110000,29189,n,n,1/3/2008,i,c,v,i,i,,n,C,C,C,C,A,A,y,y,,,170000,160000,10000,286288.06,149400,2027.99,134860.07,284260.07,2027.99,286288.06,4916.66,4163.6,3678.29,,,,,4.3.0,9/11/2012,2012,2012,13,n,A,9/11/2012,2012,2012,n,A,9/11/2012,2012,2012,,,4.3.0,N
9/30/2009,1,1,0,BK09762082088100,9,76,2,820881,0,0,,,12/11/2008,2008,2009,13,13,c,c,n,838540000,16055,n,n,12/11/2008,,,,,,p,p,v,i,i,,y,A,A,A,A,A,A,y,y,,,343172.72,330000,13172.72,376525.23,344550,9500,22475.23,367025.23,9500,376525.23,6200,5000,3240,,,,,0.0.0,,,,,,,,,,,,,,,,,,N
9/30/2011,0,1,0,BK04223083376900,4,22,3,833769,0,0,,,8/7/2008,2008,2008,13,13,c,c,y,238340000,51041,n,n,8/7/2008,238340000,51041,n,n,8/7/2008,p,p,v,i,i,,y,,,,,A,A,y,y,,,219990,213000,6990,252523.02,190980,0,61543.02,,,,4007.29,4007.29,3770.5,,,,,0.0.0,,,,,,,,,,,,,,,,,,N
9/30/2010,0,0,1,BK03132091182900,3,13,2,911829,0,0,,3/16/2009,3/16/2009,2009,2009,13,13,c,c,n,191280000,42101,n,n,,,,,,,p,p,v,i,i,,y,C,C,C,C,A,A,y,y,,,264500,181800,82700,197645,192441,0,5204,197645,0,197645,1705,3500,2733,,,,,3.3.3,8/9/2010,2010,2010,13,n,K,4/6/2010,2010,2010,,,,,,,,3.3.3,N
9/30/2009,0,1,0,BK04160081508300,4,16,0,815083,0,0,,,4/11/2008,2008,2008,13,13,c,c,n,208550000,24031,n,n,4/11/2008,,,,,,p,p,v,i,i,,n,D,D,D,D,A,A,y,y,,,559620,515000,44620,573862.54,522279.49,0,51583.05,573862.54,0,573862.54,7000,10000,9409.61,,,,,0.0.0,,,,,,,,,,,,,,,,,,N
9/30/2013,0,1,0,BK07543083219000,7,54,3,832190,0,0,,9/29/2008,9/29/2008,2008,2008,13,13,c,c,n,622260000,17163,n,n,9/29/2008,,,,,,p,p,v,i,i,,y,C,C,C,C,A,A,y,y,,,113933.16,84000,29933.16,104449.17,94095.7,235.65,10117.82,104449.17,0,104449.17,3015.33,2337.84,982,,,,,4.3.0,,,,,,,,,,,,,,,,,,N
9/30/2012,0,1,0,BK07572092745900,7,57,2,927459,0,0,,5/27/2009,5/27/2009,2009,2009,13,13,c,c,y,532190000,55079,n,n,,532190000,55079,n,n,,p,p,v,i,i,,n,C,C,C,C,A,A,y,y,,,257451.01,171926,85525.01,309407.69,168599,0,140808.69,309407.69,0,309407.69,11226.53,7928.24,7152.33,,,,,3.3.1,,,,,,,,,,,,,,,,,,N
9/30/2011,0,1,0,BK10882082235100,10,88,2,822351,0,0,,4/14/2008,4/14/2008,2008,2008,13,13,c,c,y,840430000,49049,n,n,4/14/2008,840430000,49049,n,n,4/14/2008,p,p,v,i,i,,y,A,A,C,C,A,A,y,y,,,4513,0,4513,163767.34,135337.29,0,28430.05,163767.34,0,163767.34,3005.66,2499.25,2213,,,,,3.3.3,,,,,,,,,,,,,,,,,,N
9/30/2013,0,1,0,BK08674094097100,8,67,4,940971,0,0,,4/10/2009,4/10/2009,2009,2009,13,13,c,c,n,691010000,31111,n,n,,,,,,,p,p,v,i,i,,n,B,B,B,B,A,A,y,y,,,94050,90000,4050,75736.71,14040.03,0,61696.68,75736.71,0,75736.71,0,1739.34,1371.38,,,,,3.3.1,,,,,,,,,,,,,,,,,,N
9/30/2009,1,1,0,BK11281091240600,11,28,1,912406,0,0,,5/27/2009,5/27/2009,2009,2009,13,13,c,c,n,366060000,1097,n,n,,,,,,,p,p,v,i,i,,n,A,A,C,C,A,A,y,y,,,11045,0,11045,120756.54,7927,597,112232.54,120159.54,597,120756.54,3617.59,2658.37,2210.6,,,,,3.3.1,,,,,,,,,,,,,,,,,,N
9/30/2010,0,1,0,BK08614097248200,8,61,4,972482,0,0,s,12/17/2008,5/20/2009,2009,2009,13,13,c,c,n,718540000,5091,n,n,,,,,,,p,p,v,i,i,,n,B,B,C,C,A,A,y,y,,,56345,4000,52345,130927.03,76577,6089.81,48260.22,,,,2444.05,1796,589.3,8.61409E+13,,,,3.3.3,,,,,,,,,,,,,,,,,,N
9/30/2008,1,1,0,BK08654084399500,8,65,4,843995,0,0,,,6/2/2008,2008,2008,13,13,c,c,n,631360000,29189,y,y,,,,,,,i,c,v,i,i,,n,C,C,C,C,A,A,y,y,,,104615,86000,18615,155163,110000,22925,22238,132238,22925,155163,,2100,1438,,,,,0.0.0,,,,,,,,,,,,,,,,,,N
9/30/2008,1,1,0,BK06512082916000,6,51,2,829160,0,0,,,9/8/2008,2008,2008,13,13,c,c,n,381110000,47157,n,n,,,,,,,i,i,v,i,i,,n,B,B,C,C,A,A,y,y,,,89600,60000,29600,129063,57000,0,72063,129063,0,129063,4857,0,3317,,,,,0.0.0,,,,,,,,,,,,,,,,,,N
9/30/2010,0,1,0,BK09812091164200,9,81,2,911642,0,0,,2/26/2009,2/26/2009,2009,2009,13,13,c,c,n,983710000,53033,n,n,,,,,,,i,c,v,i,i,,n,A,A,C,C,A,A,y,y,,,2750,0,2750,65096.95,0,0,65096.95,65096.95,0,65096.95,1590,1590,1290,,,,,3.3.3,,,,,,,,,,,,,,,,,,N
9/30/2009,1,1,0,BK04160091843900,4,16,0,918439,0,0,,5/11/2009,5/11/2009,2009,2009,13,13,c,c,n,209060000,24031,n,n,,,,,,,p,p,v,i,i,,n,C,C,D,D,A,A,y,y,,,489045,465000,24045,647644.86,642551.86,0,5093,647644.86,0,647644.86,6456.67,7939.03,6388,,,,,3.3.2,,,,,,,,,,,,,,,,,,N
9/30/2010,0,1,0,BK113J1091194300,11,3J,1,911943,0,0,,8/12/2009,8/12/2009,2009,2009,13,13,c,c,n,306310000,13265,n,n,,,,,,,i,i,v,i,i,,y,A,A,A,A,A,A,y,y,,,14690,0,14690,19920,18000,0,1920,19920,0,19920,0,829,554,,,,,3.3.1,,,,,,,,,,,,,,,,,,N
9/30/2011,0,1,0,BK113E1097754100,11,3E,1,977541,0,0,,7/6/2009,7/6/2009,2009,2009,13,13,c,c,n,302360000,13151,n,n,,,,,,,p,p,v,i,i,,n,C,C,C,C,A,A,y,y,,,150485,138000,12485,204113.68,166823.52,0,37290.16,204113.68,0,204113.68,1921,1321,1096,,,,,3.3.3,,,,,,,,,,,,,,,,,,N
9/30/2008,1,1,0,BK08694084024900,8,69,4,840249,0,0,,,5/1/2008,2008,2008,13,13,c,c,y,571055543,46099,n,n,5/1/2008,571055543,46099,n,n,5/1/2008,p,p,v,i,i,,n,C,C,C,C,B,B,y,y,,,115373,98000,17373,290787.32,108800,0,181987.32,237332.89,53454.43,290787.32,5500,4463,2549,,,,,0.0.0,,,,,,,,,,,,,,,,,,N
9/30/2009,1,1,0,BK08604091413700,8,60,4,914137,0,0,,6/12/2009,6/12/2009,2009,2009,13,13,c,c,n,721160000,5119,n,n,,,,,,,i,c,v,i,i,,n,C,C,C,C,A,A,y,y,,,158735,125000,33735,158810.44,131798.44,0,27012,158810.44,0,158810.44,2553,2357,902,,,,,3.3.1,,,,,,,,,,,,,,,,,,N
9/30/2010,0,0,1,BK08664084076200,8,66,4,840762,0,0,,3/3/2008,3/3/2008,2008,2008,13,7,c,c,y,641190000,29047,n,n,3/3/2008,641190000,29047,n,n,3/3/2008,p,p,v,i,i,,y,C,C,C,C,A,A,y,n,,,115450,85000,30450,116397.64,104751.9,4521.97,7123.77,111875.67,4521.97,116397.64,3115.67,3228.32,2505,,,,,3.3.1,1/13/2010,2010,2010,7,n,A,1/13/2010,2010,2010,n,A,1/13/2010,2010,2010,,,3.3.2,N
9/30/2009,0,1,0,BK04223083105700,4,22,3,831057,0,0,,,3/6/2008,2008,2008,13,13,c,c,n,230600000,51087,n,n,3/6/2008,,,,,,p,p,v,i,i,,n,C,C,C,C,A,A,y,y,,,307825.33,280000,27825.33,332288,286680,1037,44571,331251,1037,332288,5956.61,5072.76,4811.83,,,,,0.0.0,,,,,,,,,,,,,,,,,,N
9/30/2011,0,1,0,BK08644094407300,8,64,4,944073,0,0,,6/23/2009,6/23/2009,2009,2009,13,13,c,c,n,554170000,27053,n,n,,,,,,,p,p,v,i,i,,n,C,C,C,C,A,A,y,y,,,183375,137500,45875,199626.6,172438.11,0,27188.49,199626.6,0,199626.6,4851.14,2676.5,2540.67,,,,,3.3.1,,,,,,,,,,,,,,,,,,N
9/30/2008,1,0,1,BK01011071687600,1,1,1,716876,0,0,,,10/27/2007,2007,2008,13,13,c,c,y,23600000,25023,n,n,,23600000,25023,n,n,,p,p,v,i,i,,y,,C,,C,A,A,y,y,,,413985,360000,53985,484178.98,381316,12905.9,89957.08,471273.08,12905.9,484178.98,10400,7201.07,6770,,,,,0.0.0,2/6/2008,2008,2008,13,n,K,,,,n,,,,,,,0.0.0,N
9/30/2012,0,1,0,BK09813094283200,9,81,3,942832,0,0,,4/24/2009,4/24/2009,2009,2009,13,13,c,c,n,984040000,53053,n,n,,,,,,,p,p,v,i,i,,y,C,C,C,C,A,A,y,y,,,192542.93,150000,42542.93,281954.38,222367.69,0,59586.69,281954.38,0,281954.38,4774.25,3408.46,1488,,,,,3.3.2,,,,,,,,,,,,,,,,,,N
